#	id	file_path	transparent_color_r	g	b
[TEXTURES]
5	resource\textures\title.png	230	130	155

[ANIMATION_SETS]
# === MARIO ===
0	1	101	1	102	2	201	4	202	5	203	6	204	7	205	9	206	10	300	17	301	18	302	12	303	13	306	25	307	26	308	28	309	29	308	31	309	32	207	47	208	48	501	53	502	54	503	50	504	51	505	55	505	56	599	52
0	2	111	1	112	2	211	4	212	5	213	6	214	7	215	9	216	10	310	17	311	18	312	12	313	13	314	20	315	21	316	25	317	26	318	28	319	29	318	31	319	32	217	47	218	48	511	53	512	54	513	50	514	51	515	57	516	58
0	3	121	1	122	2	221	4	222	5	223	6	224	7	225	9	226	10	320	17	321	18	322	12	323	13	324	20	325	21	326	25	327	26	328	28	329	29	421	23	422	24	423	31	424	32	425	34	426	35	427	37	428	38	227	47	228	48	521	53	522	54	523	50	524	51
0	4	131	1	132	2	231	4	232	5	233	6	234	7	235	9	236	10	330	17	331	18	332	12	333	13	334	20	335	21	336	25	337	26	338	28	339	29	338	31	339	32	431	41	432	42	433	44	434	45	237	47	238	48	531	53	532	54	533	50	534	51

[MAPS]
1	resource\data\World1\world1-scene1_map.txt	176	0	0

[OBJECTS]
# tag	x	y	type	extra_settings per object type
# MARIO
0	90	300	1
# GROUND
4	0	432	11	656	16
4	656	416	11	496	32
4	1216	432	11	368	16
4	1616	432	11	80	16
4	1744	432	11	560	16
4	2352	432	11	576	16
# DRAIN
4	368	384	11	32	48
4	1872	400	11	32	32
4	1936	384	11	32	48
4	2352	384	11	32	48
4	2352	112	11	32	224
4	2416	400	11	32	32
# groud-hide
4	2160	480	11	16	192
4	2160	656	11	160	16
4	2320	640	11	32	32
4	2336	624	11	32	32
4	2352	608	11	32	32
4	2368	592	11	32	32
4	2384	576	11	32	32
4	2400	560	11	64	32
4	2448	480	11	16	96
4	2192	480	11	240	16
#cloud
4	1488	192	11	64	16
4	1568	176	11	208	16
# BRICK_NOR
#group 1
4	1584	352	11	32	16
#group 2
4	1648	416	11	16	16
4	1664	400	11	16	32
4	1680	384	11	16	48
#group 3
4	1776	416	11	16	16
4	1760	400	11	16	32
4	1744	384	11	16	48

# BRICK QUESTION
#group	1
4	192	368	5	12	26
4	208	368	5	12	26
#group	2
4	240	320	5	12	26
4	256	320	5	12	27

4	432	336	5	12	26
#group	3
4	688	400	5	12	29
4	736	368	5	12	26
#group	4
4	1552	384	5	12	29
# BRICK BREAKABLE
#group 1
4	1520	128	5	13	28
#group 2
4	2032	416	5	13	26
4	2048	416	5	13	26
4	2064	416	5	13	26
4	2080	416	5	13	26
4	2096	416	5	13	26
4	2112	416	5	13	26
4	2128	416	5	13	26
4	2048	400	5	13	26
4	2064	400	5	13	26
4	2080	400	5	13	26
4	2096	400	5	13	26
4	2112	400	5	13	26
4	2064	384	5	13	26
4	2080	384	5	13	26
4	2096	384	5	13	26
4	2112	384	5	13	30
#group 3
4	2176	416	5	13	26
4	2192	416	5	13	26
4	2176	400	5	13	26

# BOX_GROUND
# group 1
4	256	384	9	48	48
4	288	352	9	48	80
#group 2
4	416	384	9	80	48
4	480	352	9	64	80
4	528	320	9	64	112
4	544	400	9	96	32
#group 3
4	1328	400	9	112	32
4	1360	368	9	112	64
4	1392	336	9	112	96
4	1376	144	9	64	48
#group 4
4	2224	384	9	48	48
4	2256	288	9	48	144

# === GOOMBA ===
#1	70	416	20
#1	530	416	20
#1	800	384	20
# === KOOMBA ===
#1	500	384	17
#1	30	364	17
# === PLANT ===
#1	368	384	23
#1	1936	384	24
#1	1872	400	22
#=== trigger ===
#id	x	y	type	4-idPort	5-width	6-height	7-typeIn	8-posX	9-posY	10-leftScene	11-topScene	12-righttScene	13-botScene
5	40	400	33	1	16	31	1	2176	464	2048	480	2560	480
5	2416	480	33	2	32	32	1	2416	368	0	0	2912	256
# === ITEM ===

[SETTINGS]
cam	0	0	2640	256
